                                                                                                                                                                                                                                                                



                        1                         2                         3                         4                         5                         6                         7
                   E_norm                  Re(freq)                  Im(freq)                         l                       n_g                       n_p                      n_pg
  0.3108916554712297E-004   0.8242315341653066E+003   0.0000000000000000E+000                         0                         0                         5                         5
  0.1201379800750069E-004   0.9710968856858839E+003   0.0000000000000000E+000                         0                         0                         6                         6
  0.5169019518264540E-005   0.1115822665463096E+004   0.0000000000000000E+000                         0                         0                         7                         7
  0.2287333066765111E-005   0.1261027489172260E+004   0.0000000000000000E+000                         0                         0                         8                         8
  0.1042991011480323E-005   0.1405065875763301E+004   0.0000000000000000E+000                         0                         0                         9                         9
  0.4724822279882642E-006   0.1546503911900831E+004   0.0000000000000000E+000                         0                         0                        10                        10
  0.2269082905582211E-006   0.1685234566918654E+004   0.0000000000000000E+000                         0                         0                        11                        11
  0.1234250528961976E-006   0.1820729262272259E+004   0.0000000000000000E+000                         0                         0                        12                        12
  0.7586825954605944E-007   0.1955999167330672E+004   0.0000000000000000E+000                         0                         0                        13                        13
  0.5055020281391318E-007   0.2092063254737091E+004   0.0000000000000000E+000                         0                         0                        14                        14
  0.3432695158440776E-007   0.2228027975975283E+004   0.0000000000000000E+000                         0                         0                        15                        15
  0.2404118269661287E-007   0.2363378965505614E+004   0.0000000000000000E+000                         0                         0                        16                        16
  0.1813080315959658E-007   0.2497461102268450E+004   0.0000000000000000E+000                         0                         0                        17                        17
  0.1482175965781143E-007   0.2631652219574993E+004   0.0000000000000000E+000                         0                         0                        18                        18
  0.1291637121808725E-007   0.2766898485489722E+004   0.0000000000000000E+000                         0                         0                        19                        19
  0.1153245123851773E-007   0.2902828338689355E+004   0.0000000000000000E+000                         0                         0                        20                        20
  0.1039711609685933E-007   0.3039384956634290E+004   0.0000000000000000E+000                         0                         0                        21                        21
  0.9544904258402779E-008   0.3175909442798226E+004   0.0000000000000000E+000                         0                         0                        22                        22
  0.8944788208147992E-008   0.3312480957078148E+004   0.0000000000000000E+000                         0                         0                        23                        23
  0.8617431924168317E-008   0.3449491694497664E+004   0.0000000000000000E+000                         0                         0                        24                        24
  0.8448486332024167E-008   0.3586793976729476E+004   0.0000000000000000E+000                         0                         0                        25                        25
  0.8354825227843688E-008   0.3724616873684998E+004   0.0000000000000000E+000                         0                         0                        26                        26
